id,name,sex,age,white,degree,work_area,years_of_experience,salary
15240,Oscar,M,41,False,False,Cleaning,4,29.77
15241,Tim,M,31,False,True,Health,1,40.39
15242,Paula,F,45,True,True,Education,4,53.17
15243,Clara,F,48,True,False,Cleaning,11,23.35
15244,Oscar,M,52,False,True,Education,9,68.27
15245,Elisabeth,F,18,False,True,Education,0,40.39
15246,Elisabeth,F,51,False,False,Transport,19,35.95
15247,Paula,F,63,False,True,IT,15,56.44
15248,Steve,M,24,True,False,Transport,0,46.71
15249,Clara,F,41,False,False,Transport,19,41.45
15250,Maria,F,65,False,False,IT,14,49.08
15251,Steve,M,57,True,False,Transport,20,43.53
15252,Carlos,M,48,True,False,Transport,13,33.2
15253,Carlos,M,38,False,False,Transport,10,45.92
15254,Clara,F,39,False,False,Transport,15,40.27
15255,Steve,M,46,True,False,Cleaning,25,25.46
15256,Steve,M,20,False,True,Education,1,53.95
15257,Mark,M,21,True,True,Education,0,50.65
15258,Oscar,M,64,True,True,Health,9,50.02
15259,Paula,F,58,True,False,Cleaning,7,29.63
15260,John,M,36,False,False,IT,0,38.92
15261,Elisabeth,F,46,True,False,IT,12,48.62
15262,Paula,F,42,True,True,Health,20,61.29
15263,Elisabeth,F,54,False,True,Education,16,60.39
15264,Steve,M,23,False,False,Transport,4,46.59
15265,Maria,F,42,True,False,Cleaning,21,30.77
15266,John,M,34,True,False,IT,12,80.42
15267,Tim,M,50,True,False,Transport,5,36.6
15268,Mark,M,20,False,True,Education,2,36.95
15269,Maria,F,23,True,False,IT,5,55.23
15270,Elisabeth,F,38,False,True,Education,4,38.91
15271,Oscar,M,21,False,True,Health,3,54.29
15272,Oscar,M,61,False,True,Health,20,71.89
15273,Clara,F,39,True,False,IT,7,36.44
15274,John,M,38,True,False,Cleaning,12,55.4
15275,Oscar,M,54,True,False,Cleaning,18,25.35
15276,Oscar,M,63,False,True,Health,39,63.84
15277,Oscar,M,62,False,False,Cleaning,39,30.62
15278,Tim,M,31,False,True,Health,11,41.86
15279,Tim,M,41,True,True,Health,4,67.1
15280,Clara,F,28,True,False,Cleaning,2,23.95
15281,Carlos,M,65,False,True,Health,15,37.52
15282,Tim,M,25,True,False,IT,2,31.5
15283,Elisabeth,F,37,True,False,Transport,14,50.72
15284,Oscar,M,19,False,False,IT,1,48.83
15285,Paula,F,56,False,False,Cleaning,37,41.01
15286,Elisabeth,F,49,True,False,Cleaning,7,23.94
15287,Elisabeth,F,37,True,False,Cleaning,14,26.37
15288,Maria,F,22,True,True,Health,2,49.06
15289,Steve,M,50,False,False,IT,8,53.71
15290,Jessica,F,62,True,False,IT,43,55.78
15291,Elisabeth,F,51,True,False,Transport,10,51.52
15292,Paula,F,42,False,True,Health,20,44.2
15293,Paula,F,49,True,True,IT,22,69.17
15294,Paula,F,33,False,True,Education,1,47.36
15295,Steve,M,47,True,False,Transport,13,50.44
15296,Oscar,M,45,False,True,IT,6,80.91
15297,Oscar,M,43,False,False,IT,23,55.17
15298,Tim,M,50,True,True,Health,21,72.18
15299,Maria,F,54,False,True,Health,20,61.54
15300,Elisabeth,F,21,False,False,Transport,3,26.79
15301,Elisabeth,F,21,True,True,Health,1,42.78
15302,Jessica,F,43,True,False,Cleaning,6,30.86
15303,Oscar,M,54,True,False,IT,36,58.31
15304,Clara,F,65,False,False,Transport,17,37.83
15305,Maria,F,33,True,True,IT,8,64.42
15306,Jessica,F,34,True,False,Cleaning,8,39.83
15307,John,M,51,True,False,Transport,28,53.11
15308,Paula,F,60,True,False,IT,13,49.58
15309,Carlos,M,27,True,False,Transport,7,38.87
15310,Maria,F,62,False,False,Transport,7,26.55
15311,Elisabeth,F,42,True,True,IT,13,54.62
15312,Clara,F,64,True,False,Cleaning,5,38.1
15313,Steve,M,42,True,False,IT,10,58.88
15314,John,M,42,True,False,IT,23,84.19
15315,John,M,51,True,False,Cleaning,21,38.81
15316,Mark,M,19,False,True,Health,0,41.11
15317,Mark,M,64,False,False,Cleaning,11,39.69
15318,Clara,F,48,True,False,Transport,28,36.68
15319,John,M,52,False,True,IT,25,76.63
15320,Jessica,F,25,False,True,IT,6,60.53
15321,Paula,F,64,False,True,Education,3,41.44
15322,John,M,65,False,False,Transport,19,35.2
15323,Carlos,M,60,True,False,IT,23,76.7
15324,Paula,F,53,False,False,IT,35,48.14
15325,Mark,M,65,True,False,Transport,2,24.8
15326,Paula,F,49,True,False,Cleaning,0,33.27
15327,Mark,M,51,True,False,Transport,32,48.78
15328,Tim,M,29,False,False,Transport,2,49.23
15329,Jessica,F,64,True,False,Transport,14,38.79
15330,John,M,18,False,False,Transport,0,21.38
15331,Paula,F,25,True,False,Transport,5,37.47
15332,Oscar,M,21,True,False,Transport,1,49.73
15333,Mark,M,40,True,False,IT,21,22.81
15334,Jessica,F,46,True,False,Cleaning,13,38.16
15335,Elisabeth,F,43,True,False,Cleaning,25,34.01
15336,Clara,F,33,True,False,Transport,10,46.45
15337,Mark,M,63,False,True,Health,41,45.1
15338,Mark,M,25,True,True,IT,1,48.27
15339,Elisabeth,F,21,True,True,IT,0,46.41
15340,Elisabeth,F,43,True,False,Cleaning,18,39.73
15341,John,M,33,True,True,IT,10,92.69
15342,Clara,F,39,True,True,IT,9,61.15
15343,Carlos,M,56,False,False,IT,7,43.24
15344,Paula,F,50,True,True,Education,3,35.9
15345,Paula,F,28,True,False,IT,2,41.56
15346,Elisabeth,F,58,True,False,IT,31,46.28
15347,Mark,M,29,False,False,Cleaning,1,43.67
15348,Carlos,M,53,True,True,Health,15,52.16
15349,Paula,F,31,True,False,Cleaning,8,36.89
15350,Jessica,F,42,True,True,IT,24,50.13
15351,Jessica,F,40,True,False,Cleaning,3,26.44
15352,Tim,M,41,False,True,Health,15,51.35
15353,Clara,F,62,False,True,Health,30,59.45
15354,Jessica,F,52,False,True,Health,32,62.36
15355,Steve,M,47,False,False,Cleaning,26,42.59
15356,Steve,M,58,True,True,Education,35,72.73
15357,Oscar,M,62,True,False,Transport,38,38.62
15358,Clara,F,58,True,True,Health,30,42.22
15359,Jessica,F,34,True,True,Health,1,49.17
15360,Steve,M,36,True,True,Education,13,63.3
15361,Maria,F,23,False,True,Health,4,50.77
15362,Mark,M,57,False,False,Cleaning,6,40.63
15363,Jessica,F,23,True,False,Cleaning,4,32.13
15364,Carlos,M,64,True,False,Cleaning,0,34.28
15365,Elisabeth,F,20,True,True,IT,1,48.63
15366,Elisabeth,F,60,True,False,IT,28,45.07
15367,Elisabeth,F,41,True,False,Transport,23,36.48
15368,Paula,F,21,False,True,IT,1,41.98
15369,Clara,F,44,True,True,Education,5,38.4
15370,Mark,M,28,True,False,IT,6,42.74
15371,Tim,M,60,False,False,Cleaning,28,23.51
15372,Maria,F,45,True,False,Cleaning,20,40.17
15373,John,M,35,True,False,IT,7,59.87
15374,Maria,F,25,True,True,IT,7,62.68
15375,Jessica,F,58,False,True,Health,21,50.32
15376,Carlos,M,64,True,False,Cleaning,9,45.15
15377,Oscar,M,37,True,False,IT,10,59.21
15378,Oscar,M,27,True,False,IT,6,46.79
15379,Maria,F,34,True,True,Education,13,50.26
15380,Carlos,M,49,True,True,IT,23,51.8
15381,Carlos,M,57,True,False,Transport,12,49.17
15382,Oscar,M,39,False,True,Education,19,53.79
15383,Elisabeth,F,25,False,False,Cleaning,3,28.09
15384,Tim,M,27,True,True,IT,3,37.03
15385,Clara,F,42,False,True,IT,13,53.2
15386,Mark,M,61,False,False,IT,0,50.98
15387,Elisabeth,F,60,True,True,Education,24,52.0
15388,Elisabeth,F,62,True,True,Education,18,56.29
15389,Elisabeth,F,65,True,False,IT,43,52.39
15390,Tim,M,41,True,False,Cleaning,11,53.02
15391,Clara,F,64,True,True,IT,33,68.28
15392,Mark,M,55,True,True,Education,9,58.21
15393,Tim,M,62,True,False,Cleaning,21,35.11
15394,Steve,M,60,True,True,IT,17,79.7
15395,Clara,F,41,True,True,IT,6,72.73
15396,John,M,61,True,False,IT,30,51.02
15397,Oscar,M,34,True,False,IT,11,47.38
15398,Oscar,M,27,True,True,Education,9,66.53
15399,Jessica,F,47,True,False,IT,14,62.63
15400,Steve,M,54,True,True,Health,14,82.44
15401,Oscar,M,39,True,False,IT,2,71.97
15402,Jessica,F,54,True,False,IT,2,51.6
15403,Carlos,M,34,True,True,Education,1,44.34
15404,Tim,M,65,True,False,Cleaning,43,45.68
15405,Oscar,M,61,False,False,Cleaning,24,47.95
15406,Steve,M,30,True,True,Health,7,47.91
15407,Clara,F,20,True,False,Transport,0,28.71
15408,Carlos,M,29,False,True,Education,10,43.44
15409,Tim,M,23,False,False,Transport,4,39.58
15410,Clara,F,54,True,False,Transport,15,42.14
15411,Jessica,F,40,False,True,Health,3,33.95
15412,Maria,F,32,True,True,IT,5,64.66
15413,Paula,F,58,False,False,Cleaning,3,24.76
15414,Clara,F,47,True,False,Transport,17,43.46
15415,Tim,M,65,False,False,IT,29,69.55
15416,Jessica,F,25,True,False,Transport,4,28.71
15417,Maria,F,19,False,False,Cleaning,0,23.8
15418,Steve,M,49,True,False,Transport,9,35.91
15419,Oscar,M,41,True,True,Education,20,70.36
15420,Mark,M,47,True,False,IT,23,36.32
15421,Jessica,F,51,False,True,IT,33,58.93
15422,Maria,F,43,True,True,IT,21,56.44
15423,Jessica,F,42,True,False,Transport,5,40.57
15424,Steve,M,35,True,True,Education,17,41.94
15425,Elisabeth,F,40,True,False,IT,11,57.19
15426,John,M,40,True,False,IT,14,49.09
15427,Jessica,F,60,True,True,IT,25,55.89
15428,Elisabeth,F,31,True,True,IT,9,68.05
15429,Clara,F,38,False,True,Education,11,52.16
15430,Elisabeth,F,30,False,True,Health,5,49.57
15431,Jessica,F,24,True,True,IT,0,57.83
15432,Elisabeth,F,24,False,False,IT,4,54.98
15433,Mark,M,55,False,False,Cleaning,11,51.08
15434,Carlos,M,29,True,False,Cleaning,2,42.98
15435,Jessica,F,48,False,False,Transport,4,30.21
15436,Elisabeth,F,41,False,False,Transport,16,40.97
15437,Oscar,M,19,True,True,Education,0,63.08
15438,Jessica,F,54,True,True,Health,21,67.24
15439,Mark,M,65,True,False,Transport,8,39.92
15440,Maria,F,27,False,False,IT,9,45.53
15441,Elisabeth,F,64,True,False,Transport,6,36.38
15442,Jessica,F,23,True,True,Health,2,61.68
15443,Clara,F,37,False,False,Transport,4,31.41
15444,Maria,F,60,True,True,IT,1,58.05
15445,Maria,F,26,False,False,Cleaning,4,22.69
15446,Elisabeth,F,26,False,True,Health,4,41.74
15447,Paula,F,22,True,False,Cleaning,4,29.41
15448,Maria,F,26,True,True,Education,1,40.09
15449,John,M,64,True,True,Health,30,83.87
15450,Tim,M,62,True,False,Transport,20,70.97
15451,Paula,F,54,True,False,Cleaning,3,28.1
15452,Clara,F,62,False,False,Transport,25,35.61
15453,Clara,F,32,False,False,Cleaning,10,27.55
15454,Clara,F,44,True,False,IT,18,52.28
15455,Maria,F,54,True,False,Cleaning,18,43.82
15456,Maria,F,48,True,False,Transport,14,44.58
15457,Steve,M,43,False,False,IT,17,69.59
15458,Maria,F,19,True,False,IT,0,44.22
15459,Clara,F,34,False,True,Health,7,48.12
15460,Mark,M,62,False,False,IT,20,51.04
15461,Carlos,M,39,True,True,Education,8,63.53
15462,Steve,M,28,True,True,Health,7,43.66
15463,Mark,M,41,True,False,IT,1,46.63
15464,Tim,M,56,True,False,Transport,4,39.01
15465,Elisabeth,F,27,False,False,Cleaning,5,30.85
15466,Paula,F,37,True,False,IT,19,61.69
15467,Jessica,F,27,False,True,Health,1,40.02
15468,Carlos,M,44,False,True,Health,20,54.01
15469,Jessica,F,60,False,True,Health,20,48.39
15470,Jessica,F,43,False,True,IT,6,60.95
15471,Jessica,F,57,False,False,Transport,38,39.24
15472,Tim,M,51,True,True,Health,21,50.44
15473,Jessica,F,21,True,False,Cleaning,2,28.03
15474,Clara,F,64,True,False,Transport,39,37.52
15475,Jessica,F,53,True,False,Transport,33,31.18
15476,Elisabeth,F,38,False,False,Cleaning,0,33.58
15477,Elisabeth,F,40,True,False,IT,7,52.92
15478,Elisabeth,F,25,True,True,Education,4,39.24
15479,Elisabeth,F,62,False,False,IT,37,58.56
15480,Oscar,M,57,False,True,Health,26,52.92
15481,Paula,F,28,True,False,Transport,6,30.02
15482,Carlos,M,38,False,False,Transport,19,54.87
15483,Clara,F,21,True,False,IT,2,33.34
15484,Tim,M,41,False,False,Transport,17,36.6
15485,Maria,F,55,True,False,Transport,4,37.67
15486,Carlos,M,27,True,True,Education,7,43.39
15487,Carlos,M,44,True,True,Health,20,64.16
15488,Elisabeth,F,45,True,False,IT,2,44.46
15489,Tim,M,58,True,False,Cleaning,12,45.29
15490,John,M,51,False,True,Health,26,58.78
15491,Oscar,M,49,False,True,IT,17,58.89
15492,Clara,F,20,True,False,Cleaning,2,38.15
15493,Clara,F,19,True,False,IT,1,44.66
15494,Jessica,F,51,False,False,Cleaning,29,37.01
15495,Tim,M,64,False,True,IT,23,90.31
15496,Maria,F,27,True,True,Health,6,41.28
15497,Tim,M,40,False,False,Cleaning,5,32.12
15498,Carlos,M,32,True,False,Transport,11,41.82
15499,Clara,F,56,True,False,IT,1,26.78
15500,Elisabeth,F,47,False,False,Cleaning,26,46.81
15501,Clara,F,45,True,False,IT,13,57.08
15502,Mark,M,33,True,False,Cleaning,3,15.0
15503,Carlos,M,41,False,False,IT,20,42.4
15504,Oscar,M,26,True,False,Transport,0,34.42
15505,Maria,F,22,False,False,Transport,3,29.02
15506,Jessica,F,41,True,True,Education,8,56.2
15507,Steve,M,43,False,False,IT,3,41.34
15508,Oscar,M,48,True,False,Transport,1,37.67
15509,Maria,F,24,True,True,Health,1,51.43
15510,Oscar,M,51,False,False,Transport,31,63.32
15511,Clara,F,62,False,False,Cleaning,31,26.31
15512,Mark,M,36,True,False,Cleaning,7,47.58
15513,Elisabeth,F,53,True,False,Cleaning,8,29.66
15514,Carlos,M,25,True,False,IT,6,81.43
15515,Clara,F,28,False,False,IT,10,44.29
15516,Jessica,F,55,False,True,Education,18,49.16
15517,Paula,F,48,True,False,IT,14,42.73
15518,Oscar,M,40,True,False,Cleaning,17,43.57
15519,Maria,F,39,False,False,Transport,21,33.35
15520,Paula,F,23,True,True,Education,2,39.67
15521,Clara,F,62,False,False,IT,33,52.37
15522,Paula,F,64,True,False,IT,42,46.21
15523,John,M,34,True,False,Cleaning,4,36.47
15524,Jessica,F,42,True,False,IT,22,51.88
15525,Tim,M,51,False,True,Education,12,58.03
15526,John,M,58,False,False,Transport,14,42.22
15527,Oscar,M,54,True,True,Health,6,58.02
15528,Steve,M,47,False,True,Health,14,60.35
15529,Carlos,M,46,True,False,Transport,23,35.01
15530,Steve,M,32,True,False,Cleaning,4,36.87
15531,Elisabeth,F,65,True,False,Cleaning,0,25.04
15532,Carlos,M,50,False,True,Health,2,45.96
15533,Maria,F,26,True,False,IT,4,38.31
15534,Carlos,M,54,False,True,Education,17,60.86
15535,Mark,M,63,False,False,Transport,18,30.93
15536,Tim,M,61,True,False,IT,22,68.41
15537,Paula,F,46,True,True,Health,2,52.69
15538,Elisabeth,F,26,True,False,Cleaning,1,25.0
15539,Steve,M,59,False,True,IT,22,84.54
15540,Oscar,M,29,False,False,Cleaning,11,28.94
15541,Steve,M,55,False,False,IT,17,53.53
15542,Elisabeth,F,24,False,True,Education,3,47.08
15543,Jessica,F,33,False,True,Education,14,46.47
15544,Carlos,M,44,True,True,IT,5,81.25
15545,Maria,F,20,True,True,Education,0,41.74
15546,Carlos,M,20,True,True,Health,0,51.59
15547,Mark,M,29,True,False,Transport,2,32.64
15548,John,M,53,True,False,Cleaning,28,49.78
15549,Clara,F,59,False,False,Cleaning,35,38.25
15550,John,M,42,True,False,IT,17,80.07
15551,Oscar,M,40,False,False,Cleaning,0,36.56
15552,Jessica,F,49,True,False,Cleaning,4,41.15
15553,Maria,F,42,False,False,Transport,23,45.12
15554,Mark,M,30,True,True,IT,12,61.79
15555,Tim,M,21,False,False,IT,2,54.75
15556,Maria,F,32,True,False,Transport,8,42.87
15557,John,M,43,True,True,Education,18,74.3
15558,John,M,41,True,False,Cleaning,19,29.43
15559,Oscar,M,54,True,True,Health,31,61.22
15560,Elisabeth,F,22,False,False,IT,4,37.81
15561,Elisabeth,F,19,True,True,IT,0,62.99
15562,Jessica,F,53,True,True,Education,29,55.09
15563,Oscar,M,20,True,False,IT,0,49.93
15564,Maria,F,42,False,True,Health,2,49.43
15565,Oscar,M,55,True,False,IT,8,40.23
15566,Jessica,F,59,True,False,IT,10,53.91
15567,Steve,M,41,True,False,Cleaning,13,30.07
15568,Jessica,F,29,True,False,Transport,6,33.36
15569,Oscar,M,62,True,False,Cleaning,33,23.57
15570,Maria,F,19,True,False,IT,1,43.7
15571,Tim,M,55,True,True,Education,4,45.22
15572,Oscar,M,50,False,False,Transport,29,45.74
15573,John,M,26,True,False,Transport,1,29.41
15574,Tim,M,36,False,False,IT,11,34.26
15575,Paula,F,32,False,False,IT,5,50.03
15576,Mark,M,63,True,True,Education,3,53.13
15577,Jessica,F,25,True,False,Cleaning,3,25.58
15578,Steve,M,30,True,False,Cleaning,6,40.95
15579,Jessica,F,54,True,False,Transport,30,35.58
15580,Tim,M,29,False,True,IT,9,90.79
15581,Mark,M,63,False,False,Transport,12,32.36
15582,Tim,M,42,False,False,Transport,7,37.05
15583,Carlos,M,36,False,False,Cleaning,12,32.36
15584,Oscar,M,37,False,False,IT,9,38.16
15585,Steve,M,28,True,True,Health,8,67.49
15586,Steve,M,38,False,False,IT,13,54.12
15587,Maria,F,46,False,False,Cleaning,3,24.79
15588,Elisabeth,F,50,False,False,Transport,21,32.39
15589,Elisabeth,F,27,True,False,Cleaning,9,30.89
15590,Maria,F,33,True,True,Health,15,60.43
15591,Maria,F,33,True,True,Education,14,46.2
15592,Mark,M,60,True,False,Transport,27,54.23
15593,Carlos,M,26,True,False,Transport,5,45.26
15594,Maria,F,35,False,True,Education,10,51.35
15595,Steve,M,28,True,True,IT,5,31.21
15596,Paula,F,18,False,False,Cleaning,0,29.45
15597,Oscar,M,38,True,False,Transport,0,43.92
15598,Tim,M,35,False,False,Cleaning,13,18.58
15599,Jessica,F,38,True,True,IT,9,63.61
15600,Tim,M,46,False,False,Transport,14,46.17
15601,Oscar,M,28,False,False,Transport,3,36.54
15602,Carlos,M,24,False,True,Education,3,63.13
15603,Carlos,M,28,False,True,Health,4,20.1
15604,Oscar,M,37,False,False,Transport,11,61.99
15605,Maria,F,40,True,False,IT,16,52.19
15606,Maria,F,57,True,False,Cleaning,13,42.61
15607,Maria,F,37,False,True,IT,18,60.66
15608,Clara,F,37,False,False,IT,15,46.34
15609,Clara,F,38,False,False,Transport,12,38.41
15610,Steve,M,21,False,True,Education,0,45.62
15611,Tim,M,19,False,False,Transport,1,52.94
15612,Paula,F,48,True,False,Cleaning,15,27.3
15613,Carlos,M,57,True,False,IT,11,59.19
15614,Tim,M,51,True,False,IT,21,79.48
15615,Steve,M,63,True,False,Transport,44,38.52
15616,Carlos,M,25,False,False,Cleaning,2,23.25
15617,John,M,63,True,False,IT,27,68.24
15618,Carlos,M,29,True,True,Health,7,49.98
15619,Mark,M,52,True,False,Cleaning,18,19.96
15620,Mark,M,65,True,False,IT,45,61.59
15621,Maria,F,41,True,True,Health,3,39.84
15622,Carlos,M,53,False,True,Health,17,63.49
15623,Paula,F,38,True,False,IT,14,59.2
15624,John,M,27,True,False,Cleaning,6,38.8
15625,John,M,56,True,False,Transport,20,52.8
15626,Clara,F,57,True,False,Transport,8,30.44
15627,Jessica,F,44,True,False,Cleaning,3,29.75
15628,Steve,M,58,False,False,Cleaning,11,19.31
15629,Jessica,F,54,True,False,Transport,35,37.19
15630,Maria,F,54,True,False,Transport,26,34.76
15631,John,M,33,True,True,Health,12,57.41
15632,Steve,M,33,True,True,Health,2,49.78
15633,Tim,M,26,True,False,Cleaning,8,29.81
15634,Maria,F,33,False,False,IT,6,46.17
15635,Tim,M,47,True,False,Transport,7,43.9
15636,Paula,F,65,True,False,Transport,11,42.5
15637,Jessica,F,61,True,True,IT,21,58.24
15638,Steve,M,49,True,True,Health,2,43.33
15639,Elisabeth,F,52,True,False,Transport,23,42.34
15640,Clara,F,38,True,False,IT,14,61.75
15641,Tim,M,44,True,True,Health,8,55.31
15642,Clara,F,35,False,False,Cleaning,13,33.52
15643,Jessica,F,59,False,True,Health,3,46.52
15644,Maria,F,57,True,False,Transport,37,35.93
15645,Maria,F,56,True,False,Cleaning,27,30.7
15646,Oscar,M,52,False,True,Health,4,48.7
15647,Oscar,M,62,False,False,IT,18,47.7
15648,Paula,F,37,False,False,Cleaning,17,33.64
15649,Jessica,F,65,True,False,Cleaning,46,35.45
15650,John,M,57,True,True,Health,2,49.7
15651,Carlos,M,18,False,False,Cleaning,0,30.31
15652,Paula,F,62,False,False,Cleaning,15,33.75
15653,Paula,F,60,True,False,IT,7,44.06
15654,Maria,F,23,True,True,IT,0,58.1
15655,Paula,F,25,True,True,Education,5,47.76
15656,Carlos,M,57,True,False,IT,9,46.45
15657,Clara,F,51,True,True,IT,30,66.17
15658,Oscar,M,44,True,False,IT,0,50.06
15659,Paula,F,64,False,False,Cleaning,40,31.43
15660,Mark,M,35,True,True,Education,8,51.29
15661,John,M,49,True,True,Education,3,41.59
15662,Tim,M,54,False,True,Health,13,60.63
15663,John,M,53,True,True,Health,30,49.77
15664,Steve,M,19,True,False,IT,0,31.93
15665,Jessica,F,49,True,False,Cleaning,9,29.31
15666,Clara,F,31,True,True,Education,3,48.26
15667,Jessica,F,42,True,False,Cleaning,14,28.22
15668,Jessica,F,44,True,False,IT,26,56.24
15669,Clara,F,19,True,True,IT,1,52.68
15670,John,M,44,False,False,Cleaning,4,31.08
15671,Elisabeth,F,41,True,True,Education,0,43.48
15672,Jessica,F,23,False,True,Health,1,46.37
15673,Elisabeth,F,27,False,True,Health,8,42.84
15674,Paula,F,32,True,False,Transport,3,33.18
15675,Oscar,M,20,True,True,Health,0,53.13
15676,Maria,F,19,True,False,Cleaning,0,19.66
15677,Tim,M,50,False,False,IT,28,53.83
15678,Mark,M,40,True,True,IT,10,58.55
15679,Steve,M,21,True,False,Transport,0,20.79
15680,Paula,F,19,False,True,Education,1,47.68
15681,Clara,F,50,False,False,IT,20,55.75
15682,Tim,M,39,True,True,Education,2,53.88
15683,Elisabeth,F,62,True,False,Cleaning,8,34.23
15684,Jessica,F,28,False,False,Transport,6,38.51
15685,Carlos,M,27,True,False,Cleaning,9,39.53
15686,Mark,M,47,True,False,Cleaning,29,44.98
15687,Carlos,M,19,True,False,Cleaning,0,15.85
15688,Maria,F,23,False,False,Cleaning,0,30.57
15689,Carlos,M,33,True,True,Health,2,56.17
15690,Tim,M,55,False,False,IT,3,58.14
15691,Paula,F,39,False,False,Transport,11,34.23
15692,Steve,M,44,True,True,Health,26,64.48
15693,Jessica,F,23,False,False,Cleaning,3,31.3
15694,Clara,F,41,True,False,Transport,17,35.51
15695,Tim,M,53,True,True,IT,18,46.87
15696,John,M,47,False,True,IT,13,70.08
15697,Elisabeth,F,18,False,False,Transport,0,30.36
15698,John,M,45,True,True,IT,27,72.96
15699,Tim,M,27,False,False,Cleaning,7,31.79
15700,Steve,M,41,True,False,Transport,20,45.73
15701,Elisabeth,F,62,True,True,Education,35,54.94
15702,Carlos,M,28,False,True,Education,10,62.93
15703,Clara,F,51,False,True,Education,2,33.8
15704,Mark,M,28,True,False,IT,7,51.7
15705,Jessica,F,38,True,True,Health,17,56.85
15706,Maria,F,57,True,True,Health,16,65.79
15707,Maria,F,59,True,False,IT,34,48.34
15708,Steve,M,46,True,False,Transport,24,48.59
15709,Paula,F,36,False,True,Health,2,39.5
15710,John,M,19,True,False,Transport,1,45.14
15711,Maria,F,41,False,False,IT,3,48.26
15712,Tim,M,29,True,False,Cleaning,9,22.61
15713,Tim,M,24,False,False,Transport,0,29.59
15714,Carlos,M,39,False,True,Health,4,52.53
15715,Carlos,M,50,False,True,Education,20,52.31
15716,Jessica,F,55,True,False,IT,31,48.49
15717,Paula,F,65,True,False,IT,12,59.89
15718,Elisabeth,F,58,False,False,Transport,19,32.27
15719,Mark,M,65,False,False,IT,39,67.87
15720,Oscar,M,26,True,False,Transport,1,25.04
15721,Steve,M,30,True,True,Education,11,35.58
15722,Steve,M,33,False,False,IT,9,43.56
15723,John,M,65,True,False,Cleaning,43,45.7
15724,Steve,M,60,True,False,Transport,28,47.05
15725,Elisabeth,F,55,False,True,Education,31,52.9
15726,Tim,M,28,True,False,Cleaning,1,50.45
15727,Mark,M,35,True,False,IT,12,54.37
15728,Paula,F,18,False,False,Transport,0,31.73
15729,Clara,F,56,False,False,Cleaning,32,34.55
15730,John,M,58,True,True,Health,1,31.55
15731,Elisabeth,F,30,True,False,Transport,7,30.55
15732,Paula,F,20,True,True,IT,0,52.68
15733,Mark,M,52,True,False,Transport,11,61.79
15734,Clara,F,44,True,False,Transport,19,33.09
15735,Jessica,F,24,False,False,Cleaning,5,25.04
15736,Paula,F,50,False,False,Transport,2,21.01
15737,Maria,F,34,True,False,Cleaning,6,35.78
15738,John,M,44,True,False,IT,12,44.69
15739,Jessica,F,61,True,True,Health,10,59.54
15740,Maria,F,46,False,True,Education,15,50.1
15741,Paula,F,65,False,True,Health,22,49.21
15742,Elisabeth,F,54,True,False,IT,6,55.05
15743,Mark,M,31,True,True,Health,9,42.16
15744,Clara,F,55,True,False,Cleaning,28,34.02
15745,Mark,M,35,True,True,Health,11,67.26
15746,Paula,F,36,False,False,Transport,8,33.25
15747,Tim,M,40,True,False,Transport,22,59.87
15748,Carlos,M,51,False,False,Transport,16,41.71
15749,Jessica,F,35,False,False,IT,15,53.81
15750,Clara,F,33,True,True,Health,10,52.2
15751,Jessica,F,19,True,False,IT,0,44.3
15752,Elisabeth,F,27,True,False,Cleaning,8,33.32
15753,Carlos,M,45,True,False,Cleaning,2,30.11
15754,Mark,M,42,True,True,Education,22,44.91
15755,Elisabeth,F,60,False,False,Cleaning,9,31.82
15756,John,M,51,False,True,IT,22,54.38
15757,Paula,F,27,False,False,Transport,1,29.12
15758,Maria,F,42,True,False,Transport,10,39.92
15759,Steve,M,36,True,False,IT,7,55.59
15760,Elisabeth,F,58,True,True,Health,20,60.95
15761,Elisabeth,F,28,False,False,Cleaning,6,27.44
15762,Paula,F,23,True,True,Education,3,56.44
15763,Carlos,M,55,True,False,IT,11,71.74
15764,Tim,M,65,False,False,Transport,46,49.54
15765,Oscar,M,39,False,True,Education,9,50.1
15766,Paula,F,30,False,False,Transport,3,30.95
15767,Carlos,M,49,True,False,Cleaning,25,37.43
15768,Paula,F,57,False,True,IT,29,61.33
15769,Steve,M,45,False,True,Health,26,62.85
15770,Elisabeth,F,59,True,True,IT,9,56.68
15771,Carlos,M,56,True,False,IT,13,37.17
15772,Elisabeth,F,18,True,True,IT,0,51.03
15773,Carlos,M,49,False,True,Education,26,58.49
15774,Tim,M,42,True,False,Transport,20,54.55
15775,Elisabeth,F,52,True,False,Cleaning,22,34.35
15776,Steve,M,25,True,True,Health,2,54.0
15777,Tim,M,24,True,True,Health,0,55.88
15778,John,M,24,True,False,IT,3,47.71
15779,Elisabeth,F,53,True,True,Education,13,48.1
15780,John,M,32,False,False,Transport,5,28.97
15781,Maria,F,23,True,True,Health,4,47.25
15782,John,M,39,False,False,IT,17,47.88
15783,Tim,M,42,False,True,Health,3,47.36
15784,Jessica,F,24,True,False,Transport,3,25.0
15785,Mark,M,52,True,False,Transport,0,29.47
15786,Tim,M,29,True,True,IT,5,62.96
15787,Mark,M,49,False,False,Transport,10,57.32
15788,John,M,52,False,True,Health,27,55.0
15789,Maria,F,18,True,False,IT,0,39.01
15790,Maria,F,58,True,True,Education,7,44.44
